InsectID,Location,Date,PlantID,Magnet,Microsite,Flowering,Quantity,Order,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,highest.rtu,Common Name,Notes,Specimen Location,ID Keys Used
Shrub.193.May.5.2017.Braun.2,pinned,5.5.2017,193,larrea,shrub,post,1,Hymenoptera,,Halictidae,,,Lasioglossum,,,Lasioglossum,,,,
Open.302.May.5.2017.Braun.2,pinned,5.5.2017,302,larrea,open,post,1,Hymenoptera,,Halictidae,,,Lasioglossum,,,Lasioglossum,,,,
Shrub.302.May.5.2017.Braun.1,pinned,5.5.2017,302,larrea,shrub,post,1,Hymenoptera,,Halictidae,,,Lasioglossum,,,Lasioglossum,,,,
,ethanol,4.10.2017,189,larrea,open,pre,1,Hymenoptera,,Halictidae,,,Lasioglossum,,,Lasioglossum,,,,
,pinned,4.22.2017,194,,open,post,1,Hymenoptera,,Halictidae,,,Lasioglossum,,,Lasioglossum,,,,
,pinned,5.5.2017,303,,shrub,post,1,Hymenoptera,,Halictidae,,,Lasioglossum,,,Lasioglossum,,,,
,pinned,4.16.2017,146,,shrub,pre,1,Hymenoptera,,Halictidae,,,Lasioglossum ,,,Lasioglossum,,,,
Open.271.May.1.2017.Braun.1,pinned,5.1.2017,271,larrea,open,post,1,Lepidoptera,,Lepidoptera,,,,,,Lepidoptera,,,,
,ethanol,4.12.2017,191,,shrub,pre,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.3.2017,285,,open,post,2,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
Open.198.May.4.2017.Braun.6,pinned,5.4.2017,198,larrea,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,4.22.2017,180,,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
Open.280.May.4.2017.Braun.2,pinned,5.4.2017,280,larrea,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
Open.280.May.4.2017.Braun.3,pinned,5.4.2017,280,larrea,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
Shrub.280.May.4.2017.Braun.5,pinned,5.4.2017,280,larrea,shrub,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
Open.291.May.4.2017.Braun.4,pinned,5.4.2017,291,larrea,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
can't find,ethanol,4.15.2017,269,,open,pre,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.3.2017,183,,shrub,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.3.2017,263,,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.3.2017,274,,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.4.2017,273,,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.4.2017,283,,shrub,post,2,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.5.2017,185,,open,post,2,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.5.2017,303,,open,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.5.2017,302,,shrub,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,5.5.2017,193,,shrub,post,1,Hemiptera,Lygaeoidea,,,,,,,Lygaeoidea,,,,
,ethanol,4.12.2017,180,,open,pre,1,Coleoptera,,Meloidae,,,Lytta,,,Lytta,,,,
Open.265.April.12.2017.Braun.3,pinned,4.12.2017,265,larrea,open,pre,1,Coleoptera,,Meloidae,,,Lytta,,Lytta auriculata,Lytta auriculata,red-eared blister beetle,,,
Shrub.180.April.22.2017.Braun.2,pinned,4.22.2017,180,larrea,shrub,post,1,Coleoptera,,Meloidae,,,Lytta,,Lytta auriculata?,Lytta auriculata,,,,
Shrub.189.April.22.2017.Braun.2,pinned,4.22.2017,189,larrea,shrub,post,1,Coleoptera,,Meloidae,,,Lytta,,Lytta auriculata?,Lytta auriculata,,,,
Shrub.288.April.29.2017.Braun.2,pinned,4.29.2017,288,larrea,shrub,post,1,Hymenoptera,,Megachilidae,,,Megachile,,,Megachile,,,,
Open.181.April.30.2017.Braun.1,pinned,4.30.2017,181,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.263.May.3.2017.Braun.6,pinned,5.3.2017,263,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.263.May.3.2017.Braun.7,pinned,5.3.2017,263,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.274.May.3.2017.Braun.1,pinned,5.3.2017,274,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Shrub.285.May.3.2017.Braun.1,pinned,5.3.2017,285,larrea,shrub,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Shrub.285.May.3.2017.Braun.2,pinned,5.3.2017,285,larrea,shrub,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Shrub.198.May.4.2017.Braun.1,pinned,5.4.2017,198,larrea,shrub,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.273.May.4.2017.Braun.4,pinned,5.4.2017,273,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.280.May.4.2017.Braun.4,pinned,5.4.2017,280,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.185.May.5.2017.Braun.2,pinned,5.5.2017,185,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.193.May.5.2017.Braun.1,pinned,5.5.2017,193,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.193.May.5.2017.Braun.2,pinned,5.5.2017,193,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.276.April.22.2017.Braun.1,pinned,4.22.2017,276,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
Open.266.April.23.2017.Braun.1,pinned,4.23.2017,266,larrea,open,post,1,Hymenoptera,,Andrenidae,,,Megandrena,,Megandrena.encelia,Megandrena.encelia,,,,
,ethanol,4.22.2017,276,,shrub,post,1,Hymenoptera,parasitic,Megaspilidae,,,,,,Megaspilidae,,,,
Shrub.185.April.20.2017.Braun.1,pinned,4.20.2017,185,larrea,shrub,pre,1,Hymenoptera,,Apidae,,,Mellisodes,,,Mellisodes,,removed tegula!,,
Open.263.May.3.2017.Braun.5,pinned,5.3.2017,263,larrea,open,post,1,Hymenoptera,,Apidae,,,Mellisodes,,,Mellisodes,,,,
Shrub.193.May.5.2017.Braun.4,pinned,5.5.2017,193,larrea,shrub,post,1,Hymenoptera,,Apidae,,,Mellisodes,,,Mellisodes,,,,
Shrub.300.May.5.2017.Braun.1,pinned,5.5.2017,300,larrea,shrub,post,1,Hymenoptera,,Apidae,,,Mellisodes,,,Mellisodes,,removed tegula,,
,ethanol,4.12.2017,196,,open,pre,5,Coleoptera,,Melryidae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,299,,open,pre,1,Coleoptera,,Melyridae,Malachiinae,,,,,Melyridae,,,,
,ethanol,5.1.2017,278,,open,post,1,Coleoptera,,Melyridae,,,Trichochrous??,,,Melyridae,,,,
,ethanol,4.15.2017,276,,open,pre,8,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,197,,open,post,18,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,189,larrea,shrub,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,194,larrea,open,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,"small brown, lighter legs",
in 184 open,ethanol,4.10.2017,184,larrea,shrub,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,189,larrea,open,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,296,larrea,open,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,192,larrea,open,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,184,larrea,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.10.2017,275,larrea,shrub,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.11.2017,187,larrea,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.11.2017,266,larrea,open,pre,16,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.11.2017,273,,open,pre,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
separated,ethanol,4.11.2017,193,,open,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.11.2017,288,,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.11.2017,273,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,180,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,191,,open,pre,11,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,198,,open,pre,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,265,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,191,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,180,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,289,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,265,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.12.2017,289,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,293,,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,190,,open,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,284,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,267,,shrub,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,267,,open,pre,16,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,294,,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,293,,shrub,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
separated,ethanol,4.13.2017,190,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.13.2017,272,,open,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
separated,ethanol,4.13.2017,272,,shrub,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,269,,shrub,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,262,,shrub,pre,12,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,186,,shrub,pre,10,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,199,,open,pre,10,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,276,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,262,,open,pre,30,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,269,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,300,,shrub,pre,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,186,,open,pre,19,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,300,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.15.2017,199,,shrub,pre,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,271,,shrub,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,146,,open,pre,13,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,195,,shrub,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,146,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,188,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,188,,open,pre,13,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,298,,open,pre,10,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,271,,open,pre,11,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,195,,open,pre,29,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,268,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.16.2017,268,,open,pre,46,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,299,,shrub,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,291,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,282,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,291,,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,280,,open,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,299,,open,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,278,,shrub,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,280,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
separated,ethanol,4.17.2017,282,,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.17.2017,278,,open,pre,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,270,,shrub,pre,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,286,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,283,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,290,,open,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,297,,open,pre,13,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,270,,open,pre,11,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,264,,open,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,283,,open,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,286,,open,pre,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.19.2017,290,,shrub,pre,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,287,,shrub,pre,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
separated,ethanol,4.20.2017,274,,shrub,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,183,,open,pre,24,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,281,,open,pre,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,287,,open,pre,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,181,,shrub,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,183,,shrub,pre,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,274,,open,pre,14,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,185,,shrub,pre,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,181,,open,pre,16,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.20.2017,185,,open,pre,18,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,276,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,194,,open,post,23,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,189,,open,post,10,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
separated,ethanol,4.22.2017,189,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,194,,shrub,post,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,275,,open,post,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,276,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,180,,shrub,post,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,275,,shrub,post,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,180,,open,post,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,182,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.22.2017,182,,open,post,22,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,197,,shrub,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,289,,open,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,267,,open,post,27,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,266,,shrub,post,12,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,195,,open,post,14,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,146,,open,post,13,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,289,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,266,,open,post,24,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,146,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,267,,shrub,post,11,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.23.2017,195,,shrub,post,23,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,264,,open,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,196,,open,post,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,264,,shrub,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,192,,open,post,14,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,298,,shrub,post,8,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,301,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,295,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,196,,shrub,post,8,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
sep,ethanol,4.26.2017,192,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,301,,shrub,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.26.2017,298,,open,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.27.2017,293,,shrub,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.27.2017,282,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.27.2017,293,,open,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.27.2017,294,,shrub,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.27.2017,262,,open,post,10,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.27.2017,282,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,190,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,114,,open,post,12,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,286,,open,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,286,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,288,,open,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,114,,shrub,post,10,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,270,,open,post,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,190,,open,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,269,,open,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,288,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.29.2017,270,,shrub,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,265,,shrub,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,265,,open,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,268,,open,post,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
entered as 168,ethanol,4.30.2017,186,,open,post,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,104,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,104,,open,post,7,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,272,,open,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,272,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,268,,shrub,post,12,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,181,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,181,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,4.30.2017,186,,shrub,post,19,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,278,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,191,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,271,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,184,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,184,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,191,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,296,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,296,,open,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,199,,open,post,9,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,199,,shrub,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.1.2017,271,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,183,,open,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,285,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,187,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,263,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,274,,shrub,post,5,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,290,,open,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,183,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,285,,open,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,263,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,274,,open,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.3.2017,187,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,291,,open,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,261,,shrub,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,198,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,261,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,273,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,273,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,280,,open,post,6,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,,5.4.2017,291,,shrub,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,283,,shrub,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,283,,open,post,4,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.4.2017,280,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.5.2017,193,,open,post,8,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.5.2017,300,,open,post,1,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.5.2017,185,,open,post,2,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
,ethanol,5.5.2017,303,,shrub,post,3,Coleoptera,,Melyridae,,,,,,Melyridae,,,,
