"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.descript","visitor.rtu.original","highest.rtu","flies.on","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","id.check","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"534","Jenna","LS5","180","shrub","bloom","larrea","malacothrix","4.21.2017","1:34:46",9,"","syrphid","syrphid","Y","","","1:06:47","1:07:03","0:00:16",1,1,"","","4.21.2017 180 LS5 shrub bloom","LS54.21.2017",2019-03-04 00:00:16,0.00444444444444444,0.111111111111111,0.111111111111111
"535","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","beetle?","beetle","Y","flies on","","0:04:27","0:07:27","0:03:00",3,3,"","","4.22.2017 289 LO1 open bloom","LO14.22.2017",2019-03-04 00:03:00,0.05,0.333333333333333,0.333333333333333
"536","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","beetle?","small fly","Y","","","0:07:50","0:08:02","0:00:12",1,1,"","","4.22.2017 289 LO1 open bloom","LO14.22.2017",2019-03-04 00:00:12,0.00333333333333333,0.111111111111111,0.111111111111111
"537","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","fly?/beetle? Very small","beetle","Y","flies on","","0:42:51","0:44:16","0:01:25",2,2,"","","4.22.2017 289 LO1 open bloom","LO14.22.2017",2019-03-04 00:01:25,0.0236111111111111,0.222222222222222,0.222222222222222
"538","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","fly?beetle?","beetle, medium","Y","flies on","","1:16:07","1:18:11","0:02:04",1,1,"","","4.22.2017 289 LO1 open bloom","LO14.22.2017",2019-03-04 00:02:04,0.0344444444444444,0.111111111111111,0.111111111111111
"539","Jenna","LO2","146","open","bloom","larrea","malacothrix","4.22.2017","1:14:16",8,"","beetle","blister beetle","Y","","","0:04:34","0:04:39","0:00:05",2,2,"","","4.22.2017 146 LO2 open bloom","LO24.22.2017",2019-03-04 00:00:05,0.00138888888888889,0.25,0.25
"540","Jenna","LO2","146","open","bloom","larrea","malacothrix","4.22.2017","1:14:16",8,"","tiny fly?","fly?","Y","crawls onto back of flower, blown off by wind?","flies on","0:09:14","0:09:30","0:00:16",1,1,"","","4.22.2017 146 LO2 open bloom","LO24.22.2017",2019-03-04 00:00:16,0.00444444444444444,0.125,0.125
"541","Jenna","LO2","146","open","bloom","larrea","malacothrix","4.22.2017","1:14:16",8,"","tiny fly?","tiny fly?","Y","ouside of flower","flies on","0:21:02","0:21:06","0:00:04",1,1,"","","4.22.2017 146 LO2 open bloom","LO24.22.2017",2019-03-04 00:00:04,0.00111111111111111,0.125,0.125
"542","Jenna","LO2","146","open","bloom","larrea","malacothrix","4.22.2017","1:14:16",8,"","beetle1?","beetle","Y","disappears behind flower","flies on","0:44:08","0:44:15","0:00:07",1,1,"","","4.22.2017 146 LO2 open bloom","LO24.22.2017",2019-03-04 00:00:07,0.00194444444444444,0.125,0.125
"543","Jenna","LO2","146","open","bloom","larrea","malacothrix","4.22.2017","1:14:16",8,"","beetle?","beetle","Y","","flies on","0:57:09","1:04:52","0:07:43",1,1,"","","4.22.2017 146 LO2 open bloom","LO24.22.2017",2019-03-04 00:07:43,0.128611111111111,0.125,0.125
"544","Jenna","LO3","266","open","bloom","larrea","malacothrix","4.22.2017","1:14:07",9,"","fly/beetle?","beetle","Y","crawls to behind flower","","0:05:21","0:05:42","0:00:21",1,1,"","","4.22.2017 266 LO3 open bloom","LO34.22.2017",2019-03-04 00:00:21,0.00583333333333333,0.111111111111111,0.111111111111111
"545","Jenna","LO3","266","open","bloom","larrea","malacothrix","4.22.2017","1:14:07",9,"","small fly","small fly","Y","","","0:57:37","0:57:46","0:00:09",1,1,"","","4.22.2017 266 LO3 open bloom","LO34.22.2017",2019-03-04 00:00:09,0.0025,0.111111111111111,0.111111111111111
"546","Jenna","LO3","266","open","bloom","larrea","malacothrix","4.22.2017","1:14:07",9,"","small fly","small fly","Y","","","0:57:51","0:57:58","0:00:07",1,1,"","","4.22.2017 266 LO3 open bloom","LO34.22.2017",2019-03-04 00:00:07,0.00194444444444444,0.111111111111111,0.111111111111111
"547","Jenna","LO4","new1","open","bloom","larrea","malacothrix","4.22.2017","1:39:59",11,"","fly","syrphid","Y","touchdown","double check if landed","0:02:39","0:02:40","0:00:01",1,1,"","","4.22.2017 new1 LO4 open bloom","LO44.22.2017",2019-03-04 00:00:01,0.000277777777777778,0.0909090909090909,0.0909090909090909
"548","Jenna","LO4","new1","open","bloom","larrea","malacothrix","4.22.2017","1:39:59",11,"","tiny black","tiny black","Y","lands on outside of flower, crawls inside","","0:21:35","0:22:03","0:00:28",1,1,"","","4.22.2017 new1 LO4 open bloom","LO44.22.2017",2019-03-04 00:00:28,0.00777777777777778,0.0909090909090909,0.0909090909090909
"549","Jenna","LO4","new1","open","bloom","larrea","malacothrix","4.22.2017","1:39:59",11,"","tiny black","tiny black","Y","outside of flower","rawls into flower","0:39:26","0:39:39","0:00:13",1,1,"","","4.22.2017 new1 LO4 open bloom","LO44.22.2017",2019-03-04 00:00:13,0.00361111111111111,0.0909090909090909,0.0909090909090909
"550","Jenna","LO5","195","open","bloom","larrea","malacothrix","4.22.2017","1:18:33",7,"","fly? Bombylid?","bombylid","Y","","","0:29:42","0:32:14","0:02:32",1,1,"","","4.22.2017 195 LO5 open bloom","LO54.22.2017",2019-03-04 00:02:32,0.0422222222222222,0.142857142857143,0.142857142857143
"551","Jenna","LO6","197","open","bloom","larrea","malacothrix","4.22.2017","1:25:38",7,"sphinx moth - white lined?","hawkmoth","hawkmoth","Y","","","0:10:46","0:10:48","0:00:02",1,1,"","","4.22.2017 197 LO6 open bloom","LO64.22.2017",2019-03-04 00:00:02,0.000555555555555556,0.142857142857143,0.142857142857143
"552","Jenna","LS3","266","shrub","bloom","larrea","malacothrix","4.22.2017","1:02:03",9,"","tiny black","small fly?","Y","","","0:03:49","0:04:07","0:00:18",2,2,"","","4.22.2017 266 LS3 shrub bloom","LS34.22.2017",2019-03-04 00:00:18,0.005,0.222222222222222,0.222222222222222
"553","Jenna","LS3","266","shrub","bloom","larrea","malacothrix","4.22.2017","1:02:03",9,"","tiny black","small fly?","Y","","","0:04:16","0:04:20","0:00:04",1,1,"","","4.22.2017 266 LS3 shrub bloom","LS34.22.2017",2019-03-04 00:00:04,0.00111111111111111,0.111111111111111,0.111111111111111
"554","Jenna","LS3","266","shrub","bloom","larrea","malacothrix","4.22.2017","1:02:03",9,"","tiny black","small fly?","Y","","","0:08:08","0:08:29","0:00:21",1,1,"","","4.22.2017 266 LS3 shrub bloom","LS34.22.2017",2019-03-04 00:00:21,0.00583333333333333,0.111111111111111,0.111111111111111
"555","Jenna","LS3","266","shrub","bloom","larrea","malacothrix","4.22.2017","1:02:03",9,"","tiny black","fly?","Y","","","0:15:42","0:23:11","0:07:29",1,1,"","","4.22.2017 266 LS3 shrub bloom","LS34.22.2017",2019-03-04 00:07:29,0.124722222222222,0.111111111111111,0.111111111111111
"556","Jenna","LS3","266","shrub","bloom","larrea","malacothrix","4.22.2017","1:02:03",9,"","bombylid","bombylid -antraninae","Y","","","0:40:37","0:40:44","0:00:07",2,2,"","","4.22.2017 266 LS3 shrub bloom","LS34.22.2017",2019-03-04 00:00:07,0.00194444444444444,0.222222222222222,0.222222222222222
"557","Jenna","LS3","266","shrub","bloom","larrea","malacothrix","4.22.2017","1:02:03",9,"","tiny black","small fly?","Y","","","1:00:26","1:02:03","0:01:37",1,1,"","","4.22.2017 266 LS3 shrub bloom","LS34.22.2017",2019-03-04 00:01:37,0.0269444444444444,0.111111111111111,0.111111111111111
"558","Jenna","LS4","new1","shrub","bloom","larrea","malacothrix","4.22.2017","1:15:40",8,"","tiny","tiny black","Y","","","0:15:36","0:15:40","0:00:04",1,1,"","","4.22.2017 new1 LS4 shrub bloom","LS44.22.2017",2019-03-04 00:00:04,0.00111111111111111,0.125,0.125
"559","Jenna","LS4","new1","shrub","bloom","larrea","malacothrix","4.22.2017","1:15:40",8,"","bombylid?","bombyliid - anthracinae","Y","","","0:35:49","0:35:51","0:00:02",2,2,"","","4.22.2017 new1 LS4 shrub bloom","LS44.22.2017",2019-03-04 00:00:02,0.000555555555555556,0.25,0.25
"560","Jenna","LS5","195","shrub","bloom","larrea","malacothrix","4.22.2017","1:25:42",9,"reddish/brown","bombylid","bombylid","Y","","","0:20:01","0:20:02","0:00:01",1,1,"","","4.22.2017 195 LS5 shrub bloom","LS54.22.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"561","Jenna","LS5","195","shrub","bloom","larrea","malacothrix","4.22.2017","1:25:42",9,"dark, different than above","bombylid","bombylid","Y","touchdown","","0:31:08","0:31:09","0:00:01",1,1,"","","4.22.2017 195 LS5 shrub bloom","LS54.22.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"562","Jenna","LS5","195","shrub","bloom","larrea","malacothrix","4.22.2017","1:25:42",9,"","small fly","small fly","Y","","","1:13:00","1:13:44","0:00:44",1,1,"1:03:31","0:09:29","4.22.2017 195 LS5 shrub bloom","LS54.22.2017",2019-03-04 00:00:44,0.0122222222222222,0.111111111111111,0.111111111111111
"563","Jenna","LS6","197","shrub","bloom","larrea","malacothrix","4.22.2017","1:24:13",8,"orange butterfly with black edges","lep","butterfly","Y","","","0:52:18","0:52:36","0:00:18",1,1,"","","4.22.2017 197 LS6 shrub bloom","LS64.22.2017",2019-03-04 00:00:18,0.005,0.125,0.125
"564","Stephanie","LO1","264","open","bloom","larrea","malacothrix","4.23.2017","1:21:48",21,"","small fly?","small fly?","Y","","started in flower","0:45:24","0:46:05","0:00:41",2,2,"","","4.23.2017 264 LO1 open bloom","LO14.23.2017",2019-03-04 00:00:41,0.0113888888888889,0.0952380952380952,0.0952380952380952
"565","Stephanie","LO2","301","open","bloom","larrea","malacothrix","4.23.2017","1:12:31",10,"","small fly?","small fly?","Y","crawls around, mostly sits on flower","","0:05:58","0:36:27","0:30:29",1,1,"","","4.23.2017 301 LO2 open bloom","LO24.23.2017",2019-03-04 00:30:29,0.508055555555556,0.1,0.1
"566","Stephanie","LO2","301","open","bloom","larrea","malacothrix","4.23.2017","1:12:31",10,"","bombylid","bomblyid -fuzzy","Y","","","0:36:09","0:36:17","0:00:08",1,1,"","","4.23.2017 301 LO2 open bloom","LO24.23.2017",2019-03-04 00:00:08,0.00222222222222222,0.1,0.1
"567","Stephanie","LO2","301","open","bloom","larrea","malacothrix","4.23.2017","1:12:31",10,"","small fly?","small fly","Y","crawls under flower and dissapears","","0:48:23","0:54:33","0:06:10",1,1,"","","4.23.2017 301 LO2 open bloom","LO24.23.2017",2019-03-04 00:06:10,0.102777777777778,0.1,0.1
"568","Stephanie","LO2","301","open","bloom","larrea","malacothrix","4.23.2017","1:12:31",10,"","small fly?","small fly","Y","dissapears into flower","","0:57:05","1:00:11","0:03:06",1,1,"","","4.23.2017 301 LO2 open bloom","LO24.23.2017",2019-03-04 00:03:06,0.0516666666666667,0.1,0.1
"569","Stephanie","LO3","295","open","bloom","larrea","malacothrix","4.23.2017","1:29:35",14,"","small fly?","small fly","Y","crawls around flower","","0:22:26","0:24:40","0:02:14",1,1,"","","4.23.2017 295 LO3 open bloom","LO34.23.2017",2019-03-04 00:02:14,0.0372222222222222,0.0714285714285714,0.0714285714285714
"570","Stephanie","LO3","295","open","bloom","larrea","malacothrix","4.23.2017","1:29:35",14,"","small fly?","fly?","Y","crawls around flower","","0:39:37","1:03:03","0:23:26",1,1,"","","4.23.2017 295 LO3 open bloom","LO34.23.2017",2019-03-04 00:23:26,0.390555555555556,0.0714285714285714,0.0714285714285714
"571","Stephanie","LO3","295","open","bloom","larrea","malacothrix","4.23.2017","1:29:35",14,"","anise? swallowtail","butterfly","Y","","","1:14:13","1:14:16","0:00:03",1,1,"0:08:13","","4.23.2017 295 LO3 open bloom","LO34.23.2017",2019-03-04 00:00:03,0.000833333333333333,0.0714285714285714,0.0714285714285714
"572","Stephanie","LO3","295","open","bloom","larrea","malacothrix","4.23.2017","1:29:35",14,"","small fly?","small fly?","Y","outside of flower","","1:21:57","1:22:15","0:00:18",1,1,"0:15:57","","4.23.2017 295 LO3 open bloom","LO34.23.2017",2019-03-04 00:00:18,0.005,0.0714285714285714,0.0714285714285714
"573","Stephanie","LO4","298","open","bloom","larrea","malacothrix","4.23.2017","1:41:13",9,"","bombylid?","syrphid","Y","","hovers as well","0:23:08","0:23:44","0:00:36",3,2,"","","4.23.2017 298 LO4 open bloom","LO44.23.2017",2019-03-04 00:00:36,0.01,0.333333333333333,0.222222222222222
"574","Stephanie","LO4","298","open","bloom","larrea","malacothrix","4.23.2017","1:41:13",9,"can see elytra in flight","syrphid?","beetle","Y","","","0:27:08","0:27:09","0:00:01",1,1,"","","4.23.2017 298 LO4 open bloom","LO44.23.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"575","Stephanie","LO4","298","open","bloom","larrea","malacothrix","4.23.2017","1:41:13",9,"","small fly?","small fly?","Y","edge of flower","","1:09:49","1:09:51","0:00:02",1,1,"0:03:49","","4.23.2017 298 LO4 open bloom","LO44.23.2017",2019-03-04 00:00:02,0.000555555555555556,0.111111111111111,0.111111111111111
"576","Stephanie","LO4","298","open","bloom","larrea","malacothrix","4.23.2017","1:41:13",9,"","small fly?","small fly?","Y","crawls around flower","","1:09:53","1:10:13","0:00:20",1,1,"0:03:53","","4.23.2017 298 LO4 open bloom","LO44.23.2017",2019-03-04 00:00:20,0.00555555555555556,0.111111111111111,0.111111111111111
"577","Stephanie","LO5","196","open","bloom","larrea","malacothrix","4.23.2017","1:36:38",14,"","lady beetle","ladybeetle","Y","edge and outside of flower","","0:04:32","0:12:51","0:08:19",3,3,"","","4.23.2017 196 LO5 open bloom","LO54.23.2017",2019-03-04 00:08:19,0.138611111111111,0.214285714285714,0.214285714285714
"578","Stephanie","LO5","196","open","bloom","larrea","malacothrix","4.23.2017","1:36:38",14,"","small fly?","small fly?","Y","dissapears into flower","","1:24:21","1:24:24","0:00:03",1,1,"0:18:21","","4.23.2017 196 LO5 open bloom","LO54.23.2017",2019-03-04 00:00:03,0.000833333333333333,0.0714285714285714,0.0714285714285714
"579","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","edge of flower","","0:32:38","0:32:46","0:00:08",1,1,"","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:08,0.00222222222222222,0.125,0.125
"580","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","","","1:03:40","1:03:50","0:00:10",1,1,"","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:10,0.00277777777777778,0.125,0.125
"581","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","","","1:04:22","1:04:41","0:00:19",1,1,"","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:19,0.00527777777777778,0.125,0.125
"582","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","edge of flower","","1:05:10","1:05:15","0:00:05",1,1,"0:00:05","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:05,0.00138888888888889,0.125,0.125
"583","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","edge of flower","","1:06:04","1:08:15","0:02:11",1,1,"0:00:59","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:02:11,0.0363888888888889,0.125,0.125
"584","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","outside flower","","1:09:58","1:10:21","0:00:23",1,1,"0:04:53","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:23,0.00638888888888889,0.125,0.125
"585","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","edge of flower","","1:10:48","1:10:51","0:00:03",1,1,"0:05:43","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:03,0.000833333333333333,0.125,0.125
"586","Stephanie","LO6","192","open","bloom","larrea","malacothrix","4.23.2017","1:27:23",8,"","small fly?","small fly?","Y","outside flower","","1:22:43","1:22:50","0:00:07",1,1,"0:17:38","","4.23.2017 192 LO6 open bloom","LO64.23.2017",2019-03-04 00:00:07,0.00194444444444444,0.125,0.125
"587","Stephanie","LS1","264","shrub","bloom","larrea","malacothrix","4.23.2017","1:18:23",21,"","small fly?","small fly?","Y","","","1:05:38","1:06:39","0:01:01",1,1,"","","4.23.2017 264 LS1 shrub bloom","LS14.23.2017",2019-03-04 00:01:01,0.0169444444444444,0.0476190476190476,0.0476190476190476
"588","Stephanie","LS3","295","shrub","bloom","larrea","malacothrix","4.23.2017","1:15:35",14,"","small fly?","small fly?","Y","","","0:44:10","0:44:36","0:00:26",1,1,"","","4.23.2017 295 LS3 shrub bloom","LS34.23.2017",2019-03-04 00:00:26,0.00722222222222222,0.0714285714285714,0.0714285714285714
"589","Stephanie","LS3","295","shrub","bloom","larrea","malacothrix","4.23.2017","1:15:35",14,"","small fly?","small fly?","Y","","","1:11:30","1:12:04","0:00:34",1,1,"1:06:00","","4.23.2017 295 LS3 shrub bloom","LS34.23.2017",2019-03-04 00:00:34,0.00944444444444444,0.0714285714285714,0.0714285714285714
"590","Stephanie","LS4","298","shrub","bloom","larrea","malacothrix","4.23.2017","1:35:44",8,"","halictid?","bee - halicitid","Y","","","0:59:51","1:00:32","0:00:41",4,2,"","","4.23.2017 298 LS4 shrub bloom","LS44.23.2017",2019-03-04 00:00:41,0.0113888888888889,0.5,0.25
"591","Stephanie","LS4","298","shrub","bloom","larrea","malacothrix","4.23.2017","1:35:44",8,"","small fly?","small fly?","Y","edge of flower","","1:22:51","1:23:25","0:00:34",2,2,"0:16:51","","4.23.2017 298 LS4 shrub bloom","LS44.23.2017",2019-03-04 00:00:34,0.00944444444444444,0.25,0.25
"592","Stephanie","LS4","298","shrub","bloom","larrea","malacothrix","4.23.2017","1:35:44",8,"","small fly?","small fly?","Y","","","1:31:33","1:31:49","0:00:16",2,2,"0:25:33","","4.23.2017 298 LS4 shrub bloom","LS44.23.2017",2019-03-04 00:00:16,0.00444444444444444,0.25,0.25
"593","Stephanie","LS4","298","shrub","bloom","larrea","malacothrix","4.23.2017","1:35:44",8,"","small fly?","small fly?","Y","","","1:32:52","1:32:57","0:00:05",2,2,"0:26:52","","4.23.2017 298 LS4 shrub bloom","LS44.23.2017",2019-03-04 00:00:05,0.00138888888888889,0.25,0.25
"594","Stephanie","LS4","298","shrub","bloom","larrea","malacothrix","4.23.2017","1:35:44",8,"","small fly?","small fly?","Y","crawled into flower","","1:33:18","1:33:20","0:00:02",1,1,"0:27:18","","4.23.2017 298 LS4 shrub bloom","LS44.23.2017",2019-03-04 00:00:02,0.000555555555555556,0.125,0.125
"595","Stephanie","LS4","298","shrub","bloom","larrea","malacothrix","4.23.2017","1:35:44",8,"","small fly?","small fly?","Y","crawled into flower","","1:33:22","1:33:24","0:00:02",2,2,"0:27:22","","4.23.2017 298 LS4 shrub bloom","LS44.23.2017",2019-03-04 00:00:02,0.000555555555555556,0.25,0.25
"596","Stephanie","LS5","196","shrub","bloom","larrea","malacothrix","4.23.2017","1:18:17",14,"","small fly?","small fly?","Y","","","0:13:07","0:13:25","0:00:18",3,3,"","","4.23.2017 196 LS5 shrub bloom","LS54.23.2017",2019-03-04 00:00:18,0.005,0.214285714285714,0.214285714285714
"597","Stephanie","LS5","196","shrub","bloom","larrea","malacothrix","4.23.2017","1:18:17",14,"","small fly?","small fly?","Y","crawled into flower","","0:16:50","0:17:05","0:00:15",3,3,"","","4.23.2017 196 LS5 shrub bloom","LS54.23.2017",2019-03-04 00:00:15,0.00416666666666667,0.214285714285714,0.214285714285714
"598","Stephanie","LS5","196","shrub","bloom","larrea","malacothrix","4.23.2017","1:18:17",14,"","small fly?","small fly?","Y","crawled into flower","","0:39:32","0:39:51","0:00:19",1,1,"","","4.23.2017 196 LS5 shrub bloom","LS54.23.2017",2019-03-04 00:00:19,0.00527777777777778,0.0714285714285714,0.0714285714285714
"599","Stephanie","LS5","196","shrub","bloom","larrea","malacothrix","4.23.2017","1:18:17",14,"","anise swallowtail","butterfly","Y","","","0:59:47","0:59:50","0:00:03",2,2,"","","4.23.2017 196 LS5 shrub bloom","LS54.23.2017",2019-03-04 00:00:03,0.000833333333333333,0.142857142857143,0.142857142857143
"600","Stephanie","LS6","192","shrub","bloom","larrea","malacothrix","4.23.2017","1:43:33",9,"","anise swallowtail","butterfly","Y","","","0:08:07","0:08:08","0:00:01",2,1,"","","4.23.2017 192 LS6 shrub bloom","LS64.23.2017",2019-03-04 00:00:01,0.000277777777777778,0.222222222222222,0.111111111111111
"601","Stephanie","LS6","192","shrub","bloom","larrea","malacothrix","4.23.2017","1:43:33",9,"","bombylid","bombyliid","Y","edge of flowerr","","1:29:33","1:29:36","0:00:03",1,1,"","","4.23.2017 192 LS6 shrub bloom","LS64.23.2017",2019-03-04 00:00:03,0.000833333333333333,0.111111111111111,0.111111111111111
"602","Stephanie","LO3","293","open","bloom","larrea","malacothrix","4.25.2017","1:15:39",7,"","hawk moth","hawkmoth","Y","hovers","proboscis touches flower","0:40:39","0:40:40","0:00:01",1,1,"","","4.25.2017 293 LO3 open bloom","LO34.25.2017",2019-03-04 00:00:01,0.000277777777777778,0.142857142857143,0.142857142857143
"603","Stephanie","LO4","294","open","bloom","larrea","malacothrix","4.25.2017","1:42:59",9,"","small fly?","small fly?","Y","dissapeared into flower","","0:23:33","0:25:47","0:02:14",1,1,"","","4.25.2017 294 LO4 open bloom","LO44.25.2017",2019-03-04 00:02:14,0.0372222222222222,0.111111111111111,0.111111111111111
"604","Stephanie","LS1","262","shrub","bloom","larrea","malacothrix","4.25.2017","1:37:11",8,"not scaeva","syrphid","syrphid","Y","","","0:21:06","0:21:24","0:00:18",1,1,"","","4.25.2017 262 LS1 shrub bloom","LS14.25.2017",2019-03-04 00:00:18,0.005,0.125,0.125
"605","Stephanie","LO1","114","open","bloom","larrea","malacothrix","4.26.2017","1:39:12",12,"","small fly?","small fly?","Y","crawled into flower","","0:50:14","0:51:01","0:00:47",1,1,"","","4.26.2017 114 LO1 open bloom","LO14.26.2017",2019-03-04 00:00:47,0.0130555555555556,0.0833333333333333,0.0833333333333333
"606","Stephanie","LO2","269","open","bloom","larrea","malacothrix","4.26.2017","1:02:02",11,"","small fly?","small fly?","Y","","","0:33:31","0:36:50","0:03:19",1,1,"","","4.26.2017 269 LO2 open bloom","LO24.26.2017",2019-03-04 00:03:19,0.0552777777777778,0.0909090909090909,0.0909090909090909
"607","Stephanie","LO2","269","open","bloom","larrea","malacothrix","4.26.2017","1:02:02",11,"","small fly?","small fly?","Y","","","0:33:35","0:52:18","0:18:43",1,1,"","","4.26.2017 269 LO2 open bloom","LO24.26.2017",2019-03-04 00:18:43,0.311944444444444,0.0909090909090909,0.0909090909090909
"608","Stephanie","LO2","269","open","bloom","larrea","malacothrix","4.26.2017","1:02:02",11,"","small fly?","small fly?","Y","crawled into flower","","0:54:44","0:55:34","0:00:50",1,1,"","","4.26.2017 269 LO2 open bloom","LO24.26.2017",2019-03-04 00:00:50,0.0138888888888889,0.0909090909090909,0.0909090909090909
"609","Stephanie","LO3","270","open","bloom","larrea","malacothrix","4.26.2017","1:13:37",8,"","small fly?","small fly?","Y","crawled into flower","","0:06:33","0:06:44","0:00:11",1,1,"","","4.26.2017 270 LO3 open bloom","LO34.26.2017",2019-03-04 00:00:11,0.00305555555555556,0.125,0.125
"610","Stephanie","LO4","288","open","bloom","larrea","malacothrix","4.26.2017","1:22:24",10,"","andrenid?","bee - halicitid/eucera","Y","","","0:31:30","0:31:33","0:00:03",2,2,"1:06:00","","4.26.2017 288 LO4 open bloom","LO44.26.2017",2019-03-04 00:00:03,0.000833333333333333,0.2,0.2
"611","Stephanie","LO4","288","open","bloom","larrea","malacothrix","4.26.2017","1:22:24",10,"","anise swallowtail","swallowtail","Y","","","0:40:08","0:40:14","0:00:06",1,1,"","","4.26.2017 288 LO4 open bloom","LO44.26.2017",2019-03-04 00:00:06,0.00166666666666667,0.1,0.1
"612","Stephanie","LO4","288","open","bloom","larrea","malacothrix","4.26.2017","1:22:24",10,"","syrphid","bombylid","Y","","","1:09:50","1:09:51","0:00:01",1,1,"0:03:50","","4.26.2017 288 LO4 open bloom","LO44.26.2017",2019-03-04 00:00:01,0.000277777777777778,0.1,0.1
"613","Stephanie","LO4","288","open","bloom","larrea","malacothrix","4.26.2017","1:22:24",10,"","anise swallowtail","swallowtail","Y","","","1:14:29","1:14:30","0:00:01",1,1,"","","4.26.2017 288 LO4 open bloom","LO44.26.2017",2019-03-04 00:00:01,0.000277777777777778,0.1,0.1
"614","Stephanie","LO5","286","open","bloom","larrea","malacothrix","4.26.2017","1:20:33",13,"","bombylid?","bombyliid","Y","","","0:08:21","0:08:22","0:00:01",1,1,"","","4.26.2017 286 LO5 open bloom","LO54.26.2017",2019-03-04 00:00:01,0.000277777777777778,0.0769230769230769,0.0769230769230769
"615","Stephanie","LO5","286","open","bloom","larrea","malacothrix","4.26.2017","1:20:33",13,"","syrphid?","syrphid","Y","","","0:20:23","0:20:37","0:00:14",2,2,"","","4.26.2017 286 LO5 open bloom","LO54.26.2017",2019-03-04 00:00:14,0.00388888888888889,0.153846153846154,0.153846153846154
"616","Stephanie","LS1","114","shrub","bloom","larrea","malacothrix","4.26.2017","1:35:20",11,"","small fly?","small fly?","Y","","","1:13:09","1:13:51","0:00:42",1,1,"0:07:09","","4.26.2017 114 LS1 shrub bloom","LS14.26.2017",2019-03-04 00:00:42,0.0116666666666667,0.0909090909090909,0.0909090909090909
"617","Stephanie","LS1","114","shrub","bloom","larrea","malacothrix","4.26.2017","1:35:20",11,"","small fly?","small fly?","Y","","","1:15:36","1:15:48","0:00:12",1,1,"0:09:36","","4.26.2017 114 LS1 shrub bloom","LS14.26.2017",2019-03-04 00:00:12,0.00333333333333333,0.0909090909090909,0.0909090909090909
"618","Stephanie","LO1","104","open","bloom","larrea","malacothrix","4.27.2017","1:39:59",11,"","anise swallowtail","swallowtail","Y","","","0:38:17","0:38:18","0:00:01",1,1,"","","4.27.2017 104 LO1 open bloom","LO14.27.2017",2019-03-04 00:00:01,0.000277777777777778,0.0909090909090909,0.0909090909090909
"619","Stephanie","LO1","104","open","bloom","larrea","malacothrix","4.27.2017","1:39:59",11,"","anise swallowtail","swallowtail","Y","","","0:56:56","0:56:57","0:00:01",2,2,"1:06:00","","4.27.2017 104 LO1 open bloom","LO14.27.2017",2019-03-04 00:00:01,0.000277777777777778,0.181818181818182,0.181818181818182
"620","Stephanie","LO1","104","open","bloom","larrea","malacothrix","4.27.2017","1:39:59",11,"","small fly?","small fly?","Y","","","1:20:47","1:21:46","0:00:59",1,1,"0:14:47","","4.27.2017 104 LO1 open bloom","LO14.27.2017",2019-03-04 00:00:59,0.0163888888888889,0.0909090909090909,0.0909090909090909
"621","Stephanie","LO3","268","open","bloom","larrea","malacothrix","4.27.2017","1:13:39",11,"","beetle","beetle","Y","","","0:55:36","0:58:49","0:03:13",2,2,"","","4.27.2017 268 LO3 open bloom","LO34.27.2017",2019-03-04 00:03:13,0.0536111111111111,0.181818181818182,0.181818181818182
