"","PlantID","treatment","flowering","Date","TimeOut","flowers.shrub","flowers.pot","het.shrub.blooming.neighbours","het.cactus.blooming.neighbours","understory.richness","het.annual.floral.density","understory.assoc","uniID","rtu","total.visits","total.flowers","Length","pos.Length","dec.Length","visits.per.hour","flowers.per.hour"
"695","303","shrub","pre","4.20.2017","12:24",2,"16",2,0,2,0,"","LS64.20.2017","lep",0,0,"1:09:35",2018-06-18 01:09:35,1.15972222222222,0,0
"696","303","shrub","pre","4.20.2017","12:24",2,"16",2,0,2,0,"","LS64.20.2017","honeybee",0,0,"1:09:35",2018-06-18 01:09:35,1.15972222222222,0,0
"697","276","shrub","bloom","4.21.2017","14:26",328,"13",3,0,2,0,"?","LS14.21.2017","syrphid",1,1,"1:33:05",2018-06-18 01:33:05,1.55138888888889,0.644583706356312,0.644583706356312
"698","276","shrub","bloom","4.21.2017","14:26",328,"13",3,0,2,0,"?","LS14.21.2017","bee",0,0,"1:33:05",2018-06-18 01:33:05,1.55138888888889,0,0
"699","276","shrub","bloom","4.21.2017","14:26",328,"13",3,0,2,0,"?","LS14.21.2017","other",0,0,"1:33:05",2018-06-18 01:33:05,1.55138888888889,0,0
"700","276","shrub","bloom","4.21.2017","14:26",328,"13",3,0,2,0,"?","LS14.21.2017","bombylid",0,0,"1:33:05",2018-06-18 01:33:05,1.55138888888889,0,0
"701","276","shrub","bloom","4.21.2017","14:26",328,"13",3,0,2,0,"?","LS14.21.2017","lep",0,0,"1:33:05",2018-06-18 01:33:05,1.55138888888889,0,0
"702","276","shrub","bloom","4.21.2017","14:26",328,"13",3,0,2,0,"?","LS14.21.2017","honeybee",0,0,"1:33:05",2018-06-18 01:33:05,1.55138888888889,0,0
"703","276","open","bloom","4.21.2017","14:26",328,"13",2,0,1,0,"","LO14.21.2017","syrphid",7,10,"1:38:40",2018-06-18 01:38:40,1.64444444444444,4.25675675675676,6.08108108108108
"704","276","open","bloom","4.21.2017","14:26",328,"13",2,0,1,0,"","LO14.21.2017","bee",0,0,"1:38:40",2018-06-18 01:38:40,1.64444444444444,0,0
"705","276","open","bloom","4.21.2017","14:26",328,"13",2,0,1,0,"","LO14.21.2017","other",0,0,"1:38:40",2018-06-18 01:38:40,1.64444444444444,0,0
"706","276","open","bloom","4.21.2017","14:26",328,"13",2,0,1,0,"","LO14.21.2017","bombylid",0,0,"1:38:40",2018-06-18 01:38:40,1.64444444444444,0,0
"707","276","open","bloom","4.21.2017","14:26",328,"13",2,0,1,0,"","LO14.21.2017","lep",0,0,"1:38:40",2018-06-18 01:38:40,1.64444444444444,0,0
"708","276","open","bloom","4.21.2017","14:26",328,"13",2,0,1,0,"","LO14.21.2017","honeybee",0,0,"1:38:40",2018-06-18 01:38:40,1.64444444444444,0,0
"709","275","shrub","bloom","4.21.2017","14:31",279,"18",0,0,3,0,"","LS24.21.2017","syrphid",0,0,"1:38:11",2018-06-18 01:38:11,1.63638888888889,0,0
"710","275","shrub","bloom","4.21.2017","14:31",279,"18",0,0,3,0,"","LS24.21.2017","bee",0,0,"1:38:11",2018-06-18 01:38:11,1.63638888888889,0,0
"711","275","shrub","bloom","4.21.2017","14:31",279,"18",0,0,3,0,"","LS24.21.2017","other",4,4,"1:38:11",2018-06-18 01:38:11,1.63638888888889,2.44440672211849,2.44440672211849
"712","275","shrub","bloom","4.21.2017","14:31",279,"18",0,0,3,0,"","LS24.21.2017","bombylid",0,0,"1:38:11",2018-06-18 01:38:11,1.63638888888889,0,0
"713","275","shrub","bloom","4.21.2017","14:31",279,"18",0,0,3,0,"","LS24.21.2017","lep",0,0,"1:38:11",2018-06-18 01:38:11,1.63638888888889,0,0
"714","275","shrub","bloom","4.21.2017","14:31",279,"18",0,0,3,0,"","LS24.21.2017","honeybee",0,0,"1:38:11",2018-06-18 01:38:11,1.63638888888889,0,0
"715","275","open","bloom","4.21.2017","14:31",279,"18",0,0,1,0,"","LO24.21.2017","syrphid",0,0,"1:30:36",2018-06-18 01:30:36,1.51,0,0
"716","275","open","bloom","4.21.2017","14:31",279,"18",0,0,1,0,"","LO24.21.2017","bee",0,0,"1:30:36",2018-06-18 01:30:36,1.51,0,0
"717","275","open","bloom","4.21.2017","14:31",279,"18",0,0,1,0,"","LO24.21.2017","other",0,0,"1:30:36",2018-06-18 01:30:36,1.51,0,0
"718","275","open","bloom","4.21.2017","14:31",279,"18",0,0,1,0,"","LO24.21.2017","bombylid",0,0,"1:30:36",2018-06-18 01:30:36,1.51,0,0
"719","275","open","bloom","4.21.2017","14:31",279,"18",0,0,1,0,"","LO24.21.2017","lep",1,2,"1:30:36",2018-06-18 01:30:36,1.51,0.662251655629139,1.32450331125828
"720","275","open","bloom","4.21.2017","14:31",279,"18",0,0,1,0,"","LO24.21.2017","honeybee",0,0,"1:30:36",2018-06-18 01:30:36,1.51,0,0
"721","189","shrub","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LS34.21.2017","syrphid",0,0,"1:15:19",2018-06-18 01:15:19,1.25527777777778,0,0
"722","189","shrub","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LS34.21.2017","bee",0,0,"1:15:19",2018-06-18 01:15:19,1.25527777777778,0,0
"723","189","shrub","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LS34.21.2017","other",0,0,"1:15:19",2018-06-18 01:15:19,1.25527777777778,0,0
"724","189","shrub","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LS34.21.2017","bombylid",0,0,"1:15:19",2018-06-18 01:15:19,1.25527777777778,0,0
"725","189","shrub","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LS34.21.2017","lep",0,0,"1:15:19",2018-06-18 01:15:19,1.25527777777778,0,0
"726","189","shrub","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LS34.21.2017","honeybee",0,0,"1:15:19",2018-06-18 01:15:19,1.25527777777778,0,0
"727","189","open","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LO34.21.2017","syrphid",0,0,"0:55:44",2018-06-18 00:55:44,0.928888888888889,0,0
"728","189","open","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LO34.21.2017","bee",0,0,"0:55:44",2018-06-18 00:55:44,0.928888888888889,0,0
"729","189","open","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LO34.21.2017","other",0,0,"0:55:44",2018-06-18 00:55:44,0.928888888888889,0,0
"730","189","open","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LO34.21.2017","bombylid",0,0,"0:55:44",2018-06-18 00:55:44,0.928888888888889,0,0
"731","189","open","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LO34.21.2017","lep",0,0,"0:55:44",2018-06-18 00:55:44,0.928888888888889,0,0
"732","189","open","bloom","4.21.2017","14:04",194,"10",NA,NA,NA,NA,"","LO34.21.2017","honeybee",0,0,"0:55:44",2018-06-18 00:55:44,0.928888888888889,0,0
"733","182","open","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LO44.21.2017","syrphid",0,0,"1:21:16",2018-06-18 01:21:16,1.35444444444444,0,0
"734","182","open","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LO44.21.2017","bee",0,0,"1:21:16",2018-06-18 01:21:16,1.35444444444444,0,0
"735","182","open","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LO44.21.2017","other",2,2,"1:21:16",2018-06-18 01:21:16,1.35444444444444,1.4766201804758,1.4766201804758
"736","182","open","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LO44.21.2017","bombylid",0,0,"1:21:16",2018-06-18 01:21:16,1.35444444444444,0,0
"737","182","open","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LO44.21.2017","lep",1,1,"1:21:16",2018-06-18 01:21:16,1.35444444444444,0.7383100902379,0.7383100902379
"738","182","open","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LO44.21.2017","honeybee",0,0,"1:21:16",2018-06-18 01:21:16,1.35444444444444,0,0
"739","182","shrub","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LS44.21.2017","syrphid",0,0,"1:15:44",2018-06-18 01:15:44,1.26222222222222,0,0
"740","182","shrub","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LS44.21.2017","bee",0,0,"1:15:44",2018-06-18 01:15:44,1.26222222222222,0,0
"741","182","shrub","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LS44.21.2017","other",2,2,"1:15:44",2018-06-18 01:15:44,1.26222222222222,1.58450704225352,1.58450704225352
"742","182","shrub","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LS44.21.2017","bombylid",1,2,"1:15:44",2018-06-18 01:15:44,1.26222222222222,0.792253521126761,1.58450704225352
"743","182","shrub","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LS44.21.2017","lep",1,1,"1:15:44",2018-06-18 01:15:44,1.26222222222222,0.792253521126761,0.792253521126761
"744","182","shrub","bloom","4.21.2017","14:10",110,"7",NA,NA,NA,NA,"","LS44.21.2017","honeybee",0,0,"1:15:44",2018-06-18 01:15:44,1.26222222222222,0,0
"745","180","open","bloom","4.21.2017","14:14",384,"9",4,0,3,9,"","LO54.21.2017","syrphid",1,1,"1:21:46",2018-06-18 01:21:46,1.36277777777778,0.733795352629433,0.733795352629433
"746","180","open","bloom","4.21.2017","14:14",384,"9",4,0,3,9,"","LO54.21.2017","bee",1,3,"1:21:46",2018-06-18 01:21:46,1.36277777777778,0.733795352629433,2.2013860578883
"747","180","open","bloom","4.21.2017","14:14",384,"9",4,0,3,9,"","LO54.21.2017","other",1,1,"1:21:46",2018-06-18 01:21:46,1.36277777777778,0.733795352629433,0.733795352629433
"748","180","open","bloom","4.21.2017","14:14",384,"9",4,0,3,9,"","LO54.21.2017","bombylid",0,0,"1:21:46",2018-06-18 01:21:46,1.36277777777778,0,0
"749","180","open","bloom","4.21.2017","14:14",384,"9",4,0,3,9,"","LO54.21.2017","lep",0,0,"1:21:46",2018-06-18 01:21:46,1.36277777777778,0,0
"750","180","open","bloom","4.21.2017","14:14",384,"9",4,0,3,9,"","LO54.21.2017","honeybee",0,0,"1:21:46",2018-06-18 01:21:46,1.36277777777778,0,0
"751","180","shrub","bloom","4.21.2017","14:14",384,"9",4,0,1,0,"s.cholla","LS54.21.2017","syrphid",2,2,"1:34:46",2018-06-18 01:34:46,1.57944444444444,1.26626802673232,1.26626802673232
"752","180","shrub","bloom","4.21.2017","14:14",384,"9",4,0,1,0,"s.cholla","LS54.21.2017","bee",0,0,"1:34:46",2018-06-18 01:34:46,1.57944444444444,0,0
"753","180","shrub","bloom","4.21.2017","14:14",384,"9",4,0,1,0,"s.cholla","LS54.21.2017","other",0,0,"1:34:46",2018-06-18 01:34:46,1.57944444444444,0,0
"754","180","shrub","bloom","4.21.2017","14:14",384,"9",4,0,1,0,"s.cholla","LS54.21.2017","bombylid",1,1,"1:34:46",2018-06-18 01:34:46,1.57944444444444,0.633134013366162,0.633134013366162
"755","180","shrub","bloom","4.21.2017","14:14",384,"9",4,0,1,0,"s.cholla","LS54.21.2017","lep",0,0,"1:34:46",2018-06-18 01:34:46,1.57944444444444,0,0
"756","180","shrub","bloom","4.21.2017","14:14",384,"9",4,0,1,0,"s.cholla","LS54.21.2017","honeybee",0,0,"1:34:46",2018-06-18 01:34:46,1.57944444444444,0,0
"757","194","open","bloom","4.21.2017","14:20",367,"16",0,0,2,0,"","LO64.21.2017","syrphid",0,0,"1:12:48",2018-06-18 01:12:48,1.21333333333333,0,0
"758","194","open","bloom","4.21.2017","14:20",367,"16",0,0,2,0,"","LO64.21.2017","bee",0,0,"1:12:48",2018-06-18 01:12:48,1.21333333333333,0,0
"759","194","open","bloom","4.21.2017","14:20",367,"16",0,0,2,0,"","LO64.21.2017","other",0,0,"1:12:48",2018-06-18 01:12:48,1.21333333333333,0,0
"760","194","open","bloom","4.21.2017","14:20",367,"16",0,0,2,0,"","LO64.21.2017","bombylid",0,0,"1:12:48",2018-06-18 01:12:48,1.21333333333333,0,0
"761","194","open","bloom","4.21.2017","14:20",367,"16",0,0,2,0,"","LO64.21.2017","lep",0,0,"1:12:48",2018-06-18 01:12:48,1.21333333333333,0,0
"762","194","open","bloom","4.21.2017","14:20",367,"16",0,0,2,0,"","LO64.21.2017","honeybee",0,0,"1:12:48",2018-06-18 01:12:48,1.21333333333333,0,0
"763","194","shrub","bloom","4.21.2017","14:20",367,"16",1,0,2,0,"","LS64.21.2017","syrphid",0,0,"1:24:55",2018-06-18 01:24:55,1.41527777777778,0,0
"764","194","shrub","bloom","4.21.2017","14:20",367,"16",1,0,2,0,"","LS64.21.2017","bee",0,0,"1:24:55",2018-06-18 01:24:55,1.41527777777778,0,0
"765","194","shrub","bloom","4.21.2017","14:20",367,"16",1,0,2,0,"","LS64.21.2017","other",0,0,"1:24:55",2018-06-18 01:24:55,1.41527777777778,0,0
"766","194","shrub","bloom","4.21.2017","14:20",367,"16",1,0,2,0,"","LS64.21.2017","bombylid",0,0,"1:24:55",2018-06-18 01:24:55,1.41527777777778,0,0
"767","194","shrub","bloom","4.21.2017","14:20",367,"16",1,0,2,0,"","LS64.21.2017","lep",0,0,"1:24:55",2018-06-18 01:24:55,1.41527777777778,0,0
"768","194","shrub","bloom","4.21.2017","14:20",367,"16",1,0,2,0,"","LS64.21.2017","honeybee",0,0,"1:24:55",2018-06-18 01:24:55,1.41527777777778,0,0
"769","289","open","bloom","4.22.2017","13:02",255,"9",1,0,3,0,"","LO14.22.2017","syrphid",0,0,"1:18:11",2018-06-18 01:18:11,1.30305555555556,0,0
"770","289","open","bloom","4.22.2017","13:02",255,"9",1,0,3,0,"","LO14.22.2017","bee",0,0,"1:18:11",2018-06-18 01:18:11,1.30305555555556,0,0
"771","289","open","bloom","4.22.2017","13:02",255,"9",1,0,3,0,"","LO14.22.2017","other",4,7,"1:18:11",2018-06-18 01:18:11,1.30305555555556,3.06970795139629,5.37198891494351
"772","289","open","bloom","4.22.2017","13:02",255,"9",1,0,3,0,"","LO14.22.2017","bombylid",0,0,"1:18:11",2018-06-18 01:18:11,1.30305555555556,0,0
"773","289","open","bloom","4.22.2017","13:02",255,"9",1,0,3,0,"","LO14.22.2017","lep",0,0,"1:18:11",2018-06-18 01:18:11,1.30305555555556,0,0
"774","289","open","bloom","4.22.2017","13:02",255,"9",1,0,3,0,"","LO14.22.2017","honeybee",0,0,"1:18:11",2018-06-18 01:18:11,1.30305555555556,0,0
"775","289","shrub","bloom","4.22.2017","13:02",255,"9",1,0,1,0,"","LS14.22.2017","syrphid",0,0,"1:11:42",2018-06-18 01:11:42,1.195,0,0
"776","289","shrub","bloom","4.22.2017","13:02",255,"9",1,0,1,0,"","LS14.22.2017","bee",0,0,"1:11:42",2018-06-18 01:11:42,1.195,0,0
"777","289","shrub","bloom","4.22.2017","13:02",255,"9",1,0,1,0,"","LS14.22.2017","other",0,0,"1:11:42",2018-06-18 01:11:42,1.195,0,0
"778","289","shrub","bloom","4.22.2017","13:02",255,"9",1,0,1,0,"","LS14.22.2017","bombylid",0,0,"1:11:42",2018-06-18 01:11:42,1.195,0,0
"779","289","shrub","bloom","4.22.2017","13:02",255,"9",1,0,1,0,"","LS14.22.2017","lep",0,0,"1:11:42",2018-06-18 01:11:42,1.195,0,0
"780","289","shrub","bloom","4.22.2017","13:02",255,"9",1,0,1,0,"","LS14.22.2017","honeybee",0,0,"1:11:42",2018-06-18 01:11:42,1.195,0,0
"781","146","open","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LO24.22.2017","syrphid",0,0,"1:14:16",2018-06-18 01:14:16,1.23777777777778,0,0
"782","146","open","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LO24.22.2017","bee",0,0,"1:14:16",2018-06-18 01:14:16,1.23777777777778,0,0
"783","146","open","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LO24.22.2017","other",5,6,"1:14:16",2018-06-18 01:14:16,1.23777777777778,4.0394973070018,4.84739676840215
"784","146","open","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LO24.22.2017","bombylid",0,0,"1:14:16",2018-06-18 01:14:16,1.23777777777778,0,0
"785","146","open","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LO24.22.2017","lep",0,0,"1:14:16",2018-06-18 01:14:16,1.23777777777778,0,0
"786","146","open","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LO24.22.2017","honeybee",0,0,"1:14:16",2018-06-18 01:14:16,1.23777777777778,0,0
"787","146","shrub","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LS24.22.2017","syrphid",0,0,"1:19:04",2018-06-18 01:19:04,1.31777777777778,0,0
"788","146","shrub","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LS24.22.2017","bee",0,0,"1:19:04",2018-06-18 01:19:04,1.31777777777778,0,0
"789","146","shrub","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LS24.22.2017","other",0,0,"1:19:04",2018-06-18 01:19:04,1.31777777777778,0,0
"790","146","shrub","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LS24.22.2017","bombylid",0,0,"1:19:04",2018-06-18 01:19:04,1.31777777777778,0,0
"791","146","shrub","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LS24.22.2017","lep",0,0,"1:19:04",2018-06-18 01:19:04,1.31777777777778,0,0
"792","146","shrub","bloom","4.22.2017","13:25",216,"9",0,0,2,0,"","LS24.22.2017","honeybee",0,0,"1:19:04",2018-06-18 01:19:04,1.31777777777778,0,0
"793","266","open","bloom","4.22.2017","13:39",184,"9",0,0,3,0,"","LO34.22.2017","syrphid",0,0,"1:14:07",2018-06-18 01:14:07,1.23527777777778,0,0
"794","266","open","bloom","4.22.2017","13:39",184,"9",0,0,3,0,"","LO34.22.2017","bee",0,0,"1:14:07",2018-06-18 01:14:07,1.23527777777778,0,0
"795","266","open","bloom","4.22.2017","13:39",184,"9",0,0,3,0,"","LO34.22.2017","other",3,3,"1:14:07",2018-06-18 01:14:07,1.23527777777778,2.42860355295705,2.42860355295705
"796","266","open","bloom","4.22.2017","13:39",184,"9",0,0,3,0,"","LO34.22.2017","bombylid",0,0,"1:14:07",2018-06-18 01:14:07,1.23527777777778,0,0
"797","266","open","bloom","4.22.2017","13:39",184,"9",0,0,3,0,"","LO34.22.2017","lep",0,0,"1:14:07",2018-06-18 01:14:07,1.23527777777778,0,0
"798","266","open","bloom","4.22.2017","13:39",184,"9",0,0,3,0,"","LO34.22.2017","honeybee",0,0,"1:14:07",2018-06-18 01:14:07,1.23527777777778,0,0
"799","266","shrub","bloom","4.22.2017","13:39",184,"9",1,0,3,0,"","LS34.22.2017","syrphid",0,0,"1:02:03",2018-06-18 01:02:03,1.03416666666667,0,0
"800","266","shrub","bloom","4.22.2017","13:39",184,"9",1,0,3,0,"","LS34.22.2017","bee",0,0,"1:02:03",2018-06-18 01:02:03,1.03416666666667,0,0
"801","266","shrub","bloom","4.22.2017","13:39",184,"9",1,0,3,0,"","LS34.22.2017","other",5,6,"1:02:03",2018-06-18 01:02:03,1.03416666666667,4.8348106365834,5.80177276390008
"802","266","shrub","bloom","4.22.2017","13:39",184,"9",1,0,3,0,"","LS34.22.2017","bombylid",1,2,"1:02:03",2018-06-18 01:02:03,1.03416666666667,0.96696212731668,1.93392425463336
"803","266","shrub","bloom","4.22.2017","13:39",184,"9",1,0,3,0,"","LS34.22.2017","lep",0,0,"1:02:03",2018-06-18 01:02:03,1.03416666666667,0,0
"804","266","shrub","bloom","4.22.2017","13:39",184,"9",1,0,3,0,"","LS34.22.2017","honeybee",0,0,"1:02:03",2018-06-18 01:02:03,1.03416666666667,0,0
"805","new1","open","bloom","4.22.2017","13:47",530,"10",0,0,2,0,"","LO44.22.2017","syrphid",1,1,"1:39:59",2018-06-18 01:39:59,1.66638888888889,0.600100016669445,0.600100016669445
"806","new1","open","bloom","4.22.2017","13:47",530,"10",0,0,2,0,"","LO44.22.2017","bee",0,0,"1:39:59",2018-06-18 01:39:59,1.66638888888889,0,0
"807","new1","open","bloom","4.22.2017","13:47",530,"10",0,0,2,0,"","LO44.22.2017","other",2,2,"1:39:59",2018-06-18 01:39:59,1.66638888888889,1.20020003333889,1.20020003333889
"808","new1","open","bloom","4.22.2017","13:47",530,"10",0,0,2,0,"","LO44.22.2017","bombylid",0,0,"1:39:59",2018-06-18 01:39:59,1.66638888888889,0,0
"809","new1","open","bloom","4.22.2017","13:47",530,"10",0,0,2,0,"","LO44.22.2017","lep",0,0,"1:39:59",2018-06-18 01:39:59,1.66638888888889,0,0
"810","new1","open","bloom","4.22.2017","13:47",530,"10",0,0,2,0,"","LO44.22.2017","honeybee",0,0,"1:39:59",2018-06-18 01:39:59,1.66638888888889,0,0
"811","new1","shrub","bloom","4.22.2017","13:47",530,"10",1,0,2,0,"","LS44.22.2017","syrphid",0,0,"1:15:40",2018-06-18 01:15:40,1.26111111111111,0,0
"812","new1","shrub","bloom","4.22.2017","13:47",530,"10",1,0,2,0,"","LS44.22.2017","bee",0,0,"1:15:40",2018-06-18 01:15:40,1.26111111111111,0,0
"813","new1","shrub","bloom","4.22.2017","13:47",530,"10",1,0,2,0,"","LS44.22.2017","other",1,1,"1:15:40",2018-06-18 01:15:40,1.26111111111111,0.79295154185022,0.79295154185022
"814","new1","shrub","bloom","4.22.2017","13:47",530,"10",1,0,2,0,"","LS44.22.2017","bombylid",1,2,"1:15:40",2018-06-18 01:15:40,1.26111111111111,0.79295154185022,1.58590308370044
"815","new1","shrub","bloom","4.22.2017","13:47",530,"10",1,0,2,0,"","LS44.22.2017","lep",0,0,"1:15:40",2018-06-18 01:15:40,1.26111111111111,0,0
"816","new1","shrub","bloom","4.22.2017","13:47",530,"10",1,0,2,0,"","LS44.22.2017","honeybee",0,0,"1:15:40",2018-06-18 01:15:40,1.26111111111111,0,0
"817","195","open","bloom","4.22.2017","14:01",263,"8",0,0,2,0,"","LO54.22.2017","syrphid",0,0,"1:18:33",2018-06-18 01:18:33,1.30916666666667,0,0
"818","195","open","bloom","4.22.2017","14:01",263,"8",0,0,2,0,"","LO54.22.2017","bee",0,0,"1:18:33",2018-06-18 01:18:33,1.30916666666667,0,0
"819","195","open","bloom","4.22.2017","14:01",263,"8",0,0,2,0,"","LO54.22.2017","other",0,0,"1:18:33",2018-06-18 01:18:33,1.30916666666667,0,0
"820","195","open","bloom","4.22.2017","14:01",263,"8",0,0,2,0,"","LO54.22.2017","bombylid",1,1,"1:18:33",2018-06-18 01:18:33,1.30916666666667,0.763844684914068,0.763844684914068
"821","195","open","bloom","4.22.2017","14:01",263,"8",0,0,2,0,"","LO54.22.2017","lep",0,0,"1:18:33",2018-06-18 01:18:33,1.30916666666667,0,0
"822","195","open","bloom","4.22.2017","14:01",263,"8",0,0,2,0,"","LO54.22.2017","honeybee",0,0,"1:18:33",2018-06-18 01:18:33,1.30916666666667,0,0
"823","195","shrub","bloom","4.22.2017","14:01",263,"8",1,0,3,2,"","LS54.22.2017","syrphid",0,0,"1:25:42",2018-06-18 01:25:42,1.42833333333333,0,0
"824","195","shrub","bloom","4.22.2017","14:01",263,"8",1,0,3,2,"","LS54.22.2017","bee",0,0,"1:25:42",2018-06-18 01:25:42,1.42833333333333,0,0
"825","195","shrub","bloom","4.22.2017","14:01",263,"8",1,0,3,2,"","LS54.22.2017","other",1,1,"1:25:42",2018-06-18 01:25:42,1.42833333333333,0.700116686114352,0.700116686114352
"826","195","shrub","bloom","4.22.2017","14:01",263,"8",1,0,3,2,"","LS54.22.2017","bombylid",2,2,"1:25:42",2018-06-18 01:25:42,1.42833333333333,1.4002333722287,1.4002333722287
"827","195","shrub","bloom","4.22.2017","14:01",263,"8",1,0,3,2,"","LS54.22.2017","lep",0,0,"1:25:42",2018-06-18 01:25:42,1.42833333333333,0,0
"828","195","shrub","bloom","4.22.2017","14:01",263,"8",1,0,3,2,"","LS54.22.2017","honeybee",0,0,"1:25:42",2018-06-18 01:25:42,1.42833333333333,0,0
"829","197","open","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LO64.22.2017","syrphid",0,0,"1:25:38",2018-06-18 01:25:38,1.42722222222222,0,0
"830","197","open","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LO64.22.2017","bee",0,0,"1:25:38",2018-06-18 01:25:38,1.42722222222222,0,0
"831","197","open","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LO64.22.2017","other",0,0,"1:25:38",2018-06-18 01:25:38,1.42722222222222,0,0
"832","197","open","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LO64.22.2017","bombylid",0,0,"1:25:38",2018-06-18 01:25:38,1.42722222222222,0,0
"833","197","open","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LO64.22.2017","lep",1,1,"1:25:38",2018-06-18 01:25:38,1.42722222222222,0.700661736084079,0.700661736084079
"834","197","open","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LO64.22.2017","honeybee",0,0,"1:25:38",2018-06-18 01:25:38,1.42722222222222,0,0
"835","197","shrub","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LS64.22.2017","syrphid",0,0,"1:24:13",2018-06-18 01:24:13,1.40361111111111,0,0
"836","197","shrub","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LS64.22.2017","bee",0,0,"1:24:13",2018-06-18 01:24:13,1.40361111111111,0,0
"837","197","shrub","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LS64.22.2017","other",0,0,"1:24:13",2018-06-18 01:24:13,1.40361111111111,0,0
"838","197","shrub","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LS64.22.2017","bombylid",0,0,"1:24:13",2018-06-18 01:24:13,1.40361111111111,0,0
"839","197","shrub","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LS64.22.2017","lep",1,1,"1:24:13",2018-06-18 01:24:13,1.40361111111111,0.712448050662972,0.712448050662972
"840","197","shrub","bloom","4.22.2017","13:55",141,"8",0,0,2,0,"","LS64.22.2017","honeybee",0,0,"1:24:13",2018-06-18 01:24:13,1.40361111111111,0,0
"841","264","open","bloom","4.23.2017","11:06",120,"21",0,0,1,0,"","LO14.23.2017","syrphid",0,0,"1:21:48",2018-06-18 01:21:48,1.36333333333333,0,0
"842","264","open","bloom","4.23.2017","11:06",120,"21",0,0,1,0,"","LO14.23.2017","bee",0,0,"1:21:48",2018-06-18 01:21:48,1.36333333333333,0,0
"843","264","open","bloom","4.23.2017","11:06",120,"21",0,0,1,0,"","LO14.23.2017","other",1,2,"1:21:48",2018-06-18 01:21:48,1.36333333333333,0.733496332518337,1.46699266503667
"844","264","open","bloom","4.23.2017","11:06",120,"21",0,0,1,0,"","LO14.23.2017","bombylid",0,0,"1:21:48",2018-06-18 01:21:48,1.36333333333333,0,0
"845","264","open","bloom","4.23.2017","11:06",120,"21",0,0,1,0,"","LO14.23.2017","lep",0,0,"1:21:48",2018-06-18 01:21:48,1.36333333333333,0,0
"846","264","open","bloom","4.23.2017","11:06",120,"21",0,0,1,0,"","LO14.23.2017","honeybee",0,0,"1:21:48",2018-06-18 01:21:48,1.36333333333333,0,0
"847","301","open","bloom","4.23.2017","11:18",228,"10",1,0,0,NA,"","LO24.23.2017","syrphid",0,0,"1:12:31",2018-06-18 01:12:31,1.20861111111111,0,0
"848","301","open","bloom","4.23.2017","11:18",228,"10",1,0,0,NA,"","LO24.23.2017","bee",0,0,"1:12:31",2018-06-18 01:12:31,1.20861111111111,0,0
