"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.species","visitor.descript","visitor.rtu","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","X.2","X.3","X.4","X.5","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"961","Jenna","LO3","281","open","pre","larrea","malacothrix","4.19.2017","1:02:41",NA,"","","tiny black","","","0:34:29","0:34:39","0:00:10",1,1,NA,NA,NA,NA,NA,NA,"LO34.19.2017",2018-03-12 00:00:10,0.00277777777777778,NA,NA
"962","Jenna","LO3","281","open","pre","larrea","malacothrix","4.19.2017","1:02:41",NA,"","","tiny black","crawls across, likely same as above","","0:49:00","0:49:37","0:00:37",1,1,NA,NA,NA,NA,NA,NA,"LO34.19.2017",2018-03-12 00:00:37,0.0102777777777778,NA,NA
"963","Jenna","LO3","281","open","pre","larrea","malacothrix","4.19.2017","1:02:41",NA,"","","tiny black","crawls across, likely same as above","","0:50:45","0:51:15","0:00:30",1,1,NA,NA,NA,NA,NA,NA,"LO34.19.2017",2018-03-12 00:00:30,0.00833333333333333,NA,NA
"964","Jenna","LO4","198","open","pre","larrea","malacothrix","4.19.2017","0:52:42",NA,"","","syrphid","","","0:11:20","0:22:25","0:11:05",1,1,NA,NA,NA,NA,NA,NA,"LO44.19.2017",2018-03-12 00:11:05,0.184722222222222,NA,NA
"965","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","syrphid","","","0:01:29","0:03:42","0:02:13",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:02:13,0.0369444444444444,NA,NA
"966","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","tiny black","climbs from back","","0:20:07","0:43:18","0:23:11",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:23:11,0.386388888888889,NA,NA
"967","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","bombylid","touchdown or hover","","0:22:54","0:22:55","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"968","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","tiny black","","","0:36:27","0:43:39","0:07:12",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:07:12,0.12,NA,NA
"969","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","tiny black","","","0:37:24","1:15:02","0:37:38",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:37:38,0.627222222222222,NA,NA
"970","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","tiny black","right","","0:29:04","1:15:02","0:45:58",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:45:58,0.766111111111111,NA,NA
"971","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","tiny black","two at once","","0:47:34","0:47:53","0:00:19",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:00:19,0.00527777777777778,NA,NA
"972","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","tiny black","two at once","","0:47:34","0:49:44","0:02:10",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:02:10,0.0361111111111111,NA,NA
"973","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",NA,"","","syrphid","","","1:03:55","1:06:54","0:02:59",1,1,NA,NA,NA,NA,NA,NA,"LO54.19.2017",2018-03-12 00:02:59,0.0497222222222222,NA,NA
"974","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",NA,"","","small fly?","","","0:21:50","1:10:34","0:48:44",1,1,NA,NA,NA,NA,NA,NA,"LS14.19.2017",2018-03-12 00:48:44,0.812222222222222,NA,NA
"975","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",NA,"","","small fly?","disappears into flower, can tell which insect leaves at which time between this and one below","","0:42:15","1:20:17","0:38:02",1,1,NA,NA,NA,NA,NA,NA,"LS14.19.2017",2018-03-12 00:38:02,0.633888888888889,NA,NA
"976","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",NA,"","","small fly?","crawled from behind flower","","0:50:58","1:20:17","0:29:19",1,1,NA,NA,NA,NA,NA,NA,"LS14.19.2017",2018-03-12 00:29:19,0.488611111111111,NA,NA
"977","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",NA,"","","small black","","","1:10:59","1:20:17","0:09:18",1,1,NA,NA,NA,NA,NA,NA,"LS14.19.2017",2018-03-12 00:09:18,0.155,NA,NA
"978","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","flies on, disappears into flower","","0:00:10","0:16:25","0:16:15",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:16:15,0.270833333333333,NA,NA
"979","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","syrphid","","","0:06:02","0:06:03","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"980","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","crawls from behind flower","","0:17:23","0:40:58","0:23:35",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:23:35,0.393055555555556,NA,NA
"981","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","flies on, crawls behind flower","","0:41:44","0:50:48","0:09:04",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:09:04,0.151111111111111,NA,NA
"982","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","flies on","","0:59:55","1:00:35","0:00:40",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:00:40,0.0111111111111111,NA,NA
"983","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","appears","might be 2 mating","1:11:02","1:12:17","0:01:15",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:01:15,0.0208333333333333,NA,NA
"984","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","appears in flower","","1:16:18","1:16:41","0:00:23",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:00:23,0.00638888888888889,NA,NA
"985","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","flies on","","1:18:26","1:19:04","0:00:38",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:00:38,0.0105555555555556,NA,NA
"986","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","crawls","","1:23:23","1:24:35","0:01:12",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:01:12,0.02,NA,NA
"987","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","appears in flower","","1:24:08","1:26:44","0:02:36",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:02:36,0.0433333333333333,NA,NA
"988","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","appears, crawls, disappears","","1:27:30","1:28:58","0:01:28",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:01:28,0.0244444444444444,NA,NA
"989","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",NA,"","","tiny black","appears","","1:31:58","1:34:05","0:02:07",1,1,NA,NA,NA,NA,NA,NA,"LS24.19.2017",2018-03-12 00:02:07,0.0352777777777778,NA,NA
"990","Jenna","LS3","281","shrub","pre","larrea","malacothrix","4.19.2017","0:56:58",NA,"","","tiny black","crawls into sight","","0:11:16","0:15:40","0:04:24",1,1,NA,NA,NA,NA,NA,NA,"LS34.19.2017",2018-03-12 00:04:24,0.0733333333333333,NA,NA
"991","Jenna","LS4","198","shrub","pre","larrea","malacothrix","4.19.2017","0:57:07",NA,"","","tiny black","appears","","0:22:26","0:25:19","0:02:53",1,1,NA,NA,NA,NA,NA,NA,"LS44.19.2017",2018-03-12 00:02:53,0.0480555555555556,NA,NA
"992","Jenna","LS4","198","shrub","pre","larrea","malacothrix","4.19.2017","0:57:07",NA,"","","tiny black (thrip?)","crawl into sight","","0:36:23","0:38:11","0:01:48",1,1,NA,NA,NA,NA,NA,NA,"LS44.19.2017",2018-03-12 00:01:48,0.03,NA,NA
"993","Jenna","LS4","198","shrub","pre","larrea","malacothrix","4.19.2017","0:57:07",NA,"","","small black","flies on","","0:46:50","0:48:31","0:01:41",1,1,NA,NA,NA,NA,NA,NA,"LS44.19.2017",2018-03-12 00:01:41,0.0280555555555556,NA,NA
"994","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",NA,"","","fly?","","","0:18:50","1:01:25","0:42:35",1,1,NA,NA,NA,NA,NA,NA,"LS54.19.2017",2018-03-12 00:42:35,0.709722222222222,NA,NA
"995","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",NA,"","","tiny black","flies on","","0:20:53","0:47:51","0:26:58",1,1,NA,NA,NA,NA,NA,NA,"LS54.19.2017",2018-03-12 00:26:58,0.449444444444444,NA,NA
"996","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",NA,"","","tiny black","flies on","","0:08:31","0:29:37","0:21:06",1,1,NA,NA,NA,NA,NA,NA,"LS54.19.2017",2018-03-12 00:21:06,0.351666666666667,NA,NA
"997","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",NA,"","","tiny black","flies on","","0:30:52","0:44:49","0:13:57",1,1,NA,NA,NA,NA,NA,NA,"LS54.19.2017",2018-03-12 00:13:57,0.2325,NA,NA
"998","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny blac","crawls across flower","","0:06:00","0:06:08","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"999","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny blac","crawls across flower","","0:14:11","0:14:16","0:00:05",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:05,0.00138888888888889,NA,NA
"1000","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","fly?","disappears from sight","","0:26:53","0:31:33","0:04:40",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:04:40,0.0777777777777778,NA,NA
"1001","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black?","crawls across, flies off","","0:29:11","0:29:20","0:00:09",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:09,0.0025,NA,NA
"1002","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black","crawls across","","0:36:29","0:36:34","0:00:05",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:05,0.00138888888888889,NA,NA
"1003","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","fly?","crawls from behind","","0:41:40","0:46:39","0:04:59",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:04:59,0.0830555555555555,NA,NA
"1004","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black","crawls across","","0:54:22","0:54:33","0:00:11",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:11,0.00305555555555556,NA,NA
"1005","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","fly?","crawls from behind","","0:54:39","1:07:39","0:13:00",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:13:00,0.216666666666667,NA,NA
"1006","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black?","appears in flower","","0:55:00","0:58:29","0:03:29",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:03:29,0.0580555555555556,NA,NA
"1007","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black","crawls across","","0:58:16","0:58:30","0:00:14",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:14,0.00388888888888889,NA,NA
"1008","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","fly?","crawls across","","1:03:03","1:03:24","0:00:21",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:21,0.00583333333333333,NA,NA
"1009","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black","","","1:06:52","1:07:02","0:00:10",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:10,0.00277777777777778,NA,NA
"1010","Jenna","LS6","","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",NA,"","","tiny black","","","1:07:04","1:07:39","0:00:35",1,1,NA,NA,NA,NA,NA,NA,"LS64.19.2017",2018-03-12 00:00:35,0.00972222222222222,NA,NA
"1011","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","fancy wing fly","dancing","","0:09:58","0:11:15","0:01:17",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:01:17,0.0213888888888889,NA,NA
"1012","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","tiny black","crawls across","","0:25:41","0:25:45","0:00:04",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"1013","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","tiny black","crawls across","","0:27:38","0:27:46","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"1014","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","black fly?","crawls","","0:29:51","0:30:28","0:00:37",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:37,0.0102777777777778,NA,NA
"1015","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","tiny black","jumps from flower to flower","","0:32:59","0:33:15","0:00:16",2,2,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:16,0.00444444444444444,NA,NA
"1016","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","snakefly","","","0:33:09","0:36:59","0:03:50",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:03:50,0.0638888888888889,NA,NA
"1017","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","tiny black","","","0:34:29","0:34:58","0:00:29",3,2,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:29,0.00805555555555556,NA,NA
"1018","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","tiny black","","","0:42:39","0:43:18","0:00:39",3,3,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:39,0.0108333333333333,NA,NA
"1019","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","medium","black fly?","","","0:52:42","0:53:16","0:00:34",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:34,0.00944444444444444,NA,NA
"1020","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","pale beetle","","","1:15:09","1:18:24","0:03:15",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:03:15,0.0541666666666667,NA,NA
"1021","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","fly?","crawls on pot after - good view","","1:15:44","1:15:47","0:00:03",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:03,0.000833333333333333,NA,NA
"1022","Jenna","LO3","","open","bloom","larrea","malacothrix","5.2.2017","1:28:18",NA,"","","fly?","disappears from sight","","1:24:34","1:24:38","0:00:04",1,1,NA,NA,NA,NA,NA,NA,"LO35.2.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"1023","Jenna","LO5","","open","bloom","larrea","malacothrix","5.2.2017","1:37:09",NA,"","","tiny long black","disappears fro","","0:10:32","0:16:14","0:05:42",1,1,NA,NA,NA,NA,NA,NA,"LO55.2.2017",2018-03-12 00:05:42,0.095,NA,NA
"1024","Jenna","LO5","","open","bloom","larrea","malacothrix","5.2.2017","1:37:09",NA,"","","bombylid","","","1:27:42","1:27:43","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO55.2.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"1025","Jenna","LO6","","open","bloom","larrea","malacothrix","5.2.2017","1:24:12",NA,"","","fly?","","","0:46:05","0:46:11","0:00:06",1,1,NA,NA,NA,NA,NA,NA,"LO65.2.2017",2018-03-12 00:00:06,0.00166666666666667,NA,NA
"1026","Jenna","LO6","","open","bloom","larrea","malacothrix","5.2.2017","1:24:12",NA,"","","fly?","outside of flower","","1:19:07","1:19:52","0:00:45",1,1,NA,NA,NA,NA,NA,NA,"LO65.2.2017",2018-03-12 00:00:45,0.0125,NA,NA
"1027","Jenna","LO6","","open","bloom","larrea","malacothrix","5.2.2017","1:24:12",NA,"","","fly?","outside of flower, crawls off","","1:20:24","1:20:30","0:00:06",1,1,NA,NA,NA,NA,NA,NA,"LO65.2.2017",2018-03-12 00:00:06,0.00166666666666667,NA,NA
"1028","Jenna","LS1","","shrub","bloom","larrea","malacothrix","5.2.2017","1:32:17",NA,"","","tiny black","","","0:20:05","0:20:16","0:00:11",1,1,NA,NA,NA,NA,NA,NA,"LS15.2.2017",2018-03-12 00:00:11,0.00305555555555556,NA,NA
"1029","Jenna","LS1","","shrub","bloom","larrea","malacothrix","5.2.2017","1:32:17",NA,"","","bee, halictus?","","","0:30:20","0:30:21","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS15.2.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"1030","Jenna","LS2","","shrub","bloom","larrea","malacothrix","5.2.2017","1:35:36",NA,"","","bee, halictus?","","","0:04:55","0:04:59","0:00:04",2,2,NA,NA,NA,NA,NA,NA,"LS25.2.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"1031","Jenna","LS2","","shrub","bloom","larrea","malacothrix","5.2.2017","1:35:36",NA,"","","swallowtail","","","1:08:31","1:08:33","0:00:02",1,1,NA,NA,NA,NA,NA,NA,"LS25.2.2017",2018-03-12 00:00:02,0.000555555555555556,NA,NA
"1032","Jenna","LS3","","shrub","bloom","larrea","malacothrix","5.2.2017","1:30:14",NA,"","","fly?","","","0:36:40","0:42:07","0:05:27",1,1,NA,NA,NA,NA,NA,NA,"LS35.2.2017",2018-03-12 00:05:27,0.0908333333333333,NA,NA
"1033","Jenna","LS4","","shrub","bloom","larrea","malacothrix","5.2.2017","1:15:05",NA,"","","muscid fly","","","0:02:22","0:02:52","0:00:30",1,1,NA,NA,NA,NA,NA,NA,"LS45.2.2017",2018-03-12 00:00:30,0.00833333333333333,NA,NA
"1034","Jenna","LS4","","shrub","bloom","larrea","malacothrix","5.2.2017","1:15:05",NA,"","","bombylid","","","1:02:54","1:02:55","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS45.2.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"1035","Jenna","LS4","","shrub","bloom","larrea","malacothrix","5.2.2017","1:15:05",NA,"","","syrphid","touchdown","","1:12:02","1:12:03","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS45.2.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"1036","Jenna","LS5","","shrub","bloom","larrea","malacothrix","5.2.2017","1:34:33",NA,"","","fly?","outer part of flower","","0:25:15","0:25:16","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS55.2.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"1037","Jenna","LS5","","shrub","bloom","larrea","malacothrix","5.2.2017","1:34:33",NA,"","","fly?","crawl in","","0:35:24","0:35:32","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LS55.2.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"1038","Jenna","LS5","","shrub","bloom","larrea","malacothrix","5.2.2017","1:34:33",NA,"","","fly?","crawl in, likely same individual as above","","0:36:21","0:37:45","0:01:24",1,1,NA,NA,NA,NA,NA,NA,"LS55.2.2017",2018-03-12 00:01:24,0.0233333333333333,NA,NA
"1039","Jenna","LS5","","shrub","bloom","larrea","malacothrix","5.2.2017","1:34:33",NA,"","","grasshopper","","","1:23:55","1:29:13","0:05:18",1,1,NA,NA,NA,NA,NA,NA,"LS55.2.2017",2018-03-12 00:05:18,0.0883333333333333,NA,NA
"1040","Jenna","LS6","","shrub","bloom","larrea","malacothrix","5.2.2017","1:41:37",NA,"","","fly?","crawls on, flies off","","0:15:51","0:15:57","0:00:06",1,1,NA,NA,NA,NA,NA,NA,"LS65.2.2017",2018-03-12 00:00:06,0.00166666666666667,NA,NA
"1041","Jenna","LS6","","shrub","bloom","larrea","malacothrix","5.2.2017","1:41:37",NA,"","","bombylid","touchdown","","0:19:46","0:19:47","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS65.2.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"1042","Jenna","LS6","","shrub","bloom","larrea","malacothrix","5.2.2017","1:41:37",NA,"","","fly","","","0:25:13","0:40:02","0:14:49",1,1,NA,NA,NA,NA,NA,NA,"LS65.2.2017",2018-03-12 00:14:49,0.246944444444444,NA,NA
"1043","Jenna","LS6","","shrub","bloom","larrea","malacothrix","5.2.2017","1:41:37",NA,"","","fly?","","","0:31:50","0:35:21","0:03:31",1,1,NA,NA,NA,NA,NA,NA,"LS65.2.2017",2018-03-12 00:03:31,0.0586111111111111,NA,NA
"1044","Jenna","LS6","","shrub","bloom","larrea","malacothrix","5.2.2017","1:41:37",NA,"","","fly?","","","0:45:36","0:45:41","0:00:05",1,1,NA,NA,NA,NA,NA,NA,"LS65.2.2017",2018-03-12 00:00:05,0.00138888888888889,NA,NA
"1045","Jenna","LS6","","shrub","bloom","larrea","malacothrix","5.2.2017","1:41:37",NA,"","","tiny black","crawls on off","","0:52:00","0:52:07","0:00:07",1,1,NA,NA,NA,NA,NA,NA,"LS65.2.2017",2018-03-12 00:00:07,0.00194444444444444,NA,NA
"1046","Jenna","LS3","","shrub","bloom","larrea","malacothrix","4.20.2017","0:41:34",NA,"","","tiny black","crawls on, disappears","","0:31:56","0:40:31","0:08:35",1,1,NA,NA,NA,NA,NA,NA,"LS34.20.2017",2018-03-12 00:08:35,0.143055555555556,NA,NA
"1047","Jenna","LS3","","shrub","pre","larrea","malacothrix","4.20.2017","0:41:34",NA,"","","tiny black","outer part of flower","","0:40:33","0:41:34","0:01:01",1,1,NA,NA,NA,NA,NA,NA,"LS34.20.2017",2018-03-12 00:01:01,0.0169444444444444,NA,NA
"1048","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","","tiny black","","","0:10:47","0:12:59","0:02:12",1,1,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:02:12,0.0366666666666667,NA,NA
"1049","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","","tiny black","","","0:21:51","0:22:51","0:01:00",1,1,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:01:00,0.0166666666666667,NA,NA
"1050","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","","tiny black","appears in flower","","0:44:48","0:47:13","0:02:25",1,1,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:02:25,0.0402777777777778,NA,NA
"1051","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","","tiny black… fly?","","","0:52:25","0:53:30","0:01:05",1,1,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:01:05,0.0180555555555556,NA,NA
"1052","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","might be staphylinid","snakefly?","crawling around plant for a few mintues","","0:56:31","0:57:39","0:01:08",2,2,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:01:08,0.0188888888888889,NA,NA
"1053","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","","snakefly?","crawling","","1:23:00","1:23:07","0:00:07",1,1,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:00:07,0.00194444444444444,NA,NA
"1054","Jenna","LS1","","shrub","pre","larrea","malacothrix","4.20.2017","1:37:28",NA,"","","snakefly?","crawling, same indiv","","1:28:26","1:34:14","0:05:48",1,1,NA,NA,NA,NA,NA,NA,"LS14.20.2017",2018-03-12 00:05:48,0.0966666666666667,NA,NA
"1055","Jenna","LS2","","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",NA,"","","fly","","","0:41:22","0:44:50","0:03:28",1,1,NA,NA,NA,NA,NA,NA,"LS24.20.2017",2018-03-12 00:03:28,0.0577777777777778,NA,NA
"1056","Jenna","LS2","","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",NA,"","","bombylid","","","1:31:06","1:31:36","0:00:30",1,1,NA,NA,NA,NA,NA,NA,"LS24.20.2017",2018-03-12 00:00:30,0.00833333333333333,NA,NA
"1057","Jenna","LS2","","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",NA,"","","bombylid","","","1:32:21","1:32:39","0:00:18",1,1,NA,NA,NA,NA,NA,NA,"LS24.20.2017",2018-03-12 00:00:18,0.005,NA,NA
"1058","Jenna","LS2","","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",NA,"","","bombylid","likely same as above","","1:33:13","1:33:38","0:00:25",1,1,NA,NA,NA,NA,NA,NA,"LS24.20.2017",2018-03-12 00:00:25,0.00694444444444444,NA,NA
"1059","Jenna","LS2","","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",NA,"","","bombylid","likely same as above","","1:34:24","1:34:59","0:00:35",1,1,NA,NA,NA,NA,NA,NA,"LS24.20.2017",2018-03-12 00:00:35,0.00972222222222222,NA,NA
"1060","Jenna","LS2","","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",NA,"","","bombylid","likely same as above","touchdown","1:35:43","1:35:44","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS24.20.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
